#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein name
chr,NC_004631.1,808586,808783,+,-,-,T_RS03650,WP_000742015.1,65,hypothetical protein
chr,NC_004631.1,809218,809637,+,-,-,T_RS03660,WP_000502176.1,139,hypothetical protein
chr,NC_004631.1,810444,810746,+,-,-,T_RS03665,WP_000873936.1,100,hypothetical protein
chr,NC_004631.1,810877,811377,+,-,-,T_RS03670,WP_000142760.1,166,DUF1436 family protein
chr,NC_004631.1,811990,812391,+,-,-,T_RS03680,WP_001772657.1,133,hypothetical protein
chr,NC_004631.1,812460,813062,+,-,-,T_RS03685,WP_000277025.1,200,hypothetical protein
chr,NC_004631.1,813181,813651,+,-,-,T_RS03690,WP_000680120.1,156,hypothetical protein
chr,NC_004631.1,813719,814168,+,-,-,T_RS03695,WP_010989205.1,149,hypothetical protein
chr,NC_004631.1,814284,814727,+,-,-,T_RS03700,WP_000871136.1,147,hypothetical protein
chr,NC_004631.1,814829,815542,+,-,-,T_RS03705,WP_010989204.1,237,hypothetical protein
chr,NC_004631.1,815696,816415,-,-,-,T_RS03710,WP_000586683.1,239,tetratricopeptide repeat protein
chr,NC_004631.1,816420,818531,-,-,-,T_RS03715,WP_000434232.1,703,DUF4034 domain-containing protein
chr,NC_004631.1,818542,819249,-,-,-,T_RS03720,WP_001786138.1,235,DUF1266 domain-containing protein
chr,NC_004631.1,819259,820143,-,-,-,T_RS03725,WP_001778313.1,294,hypothetical protein
chr,NC_004631.1,820143,820445,-,-,-,T_RS03730,WP_010989203.1,100,hypothetical protein
chr,NC_004631.1,820714,821436,-,-,-,T_RS03735,WP_000137847.1,240,two-component system response regulator BaeR
chr,NC_004631.1,821433,822836,-,-,-,T_RS03740,WP_000870082.1,467,two-component system sensor histidine kinase BaeS
chr,NC_004631.1,822836,824248,-,-,-,T_RS03745,WP_000134351.1,470,MFS transporter
chr,NC_004631.1,824245,827325,-,-,-,T_RS03750,WP_001210089.1,1026,multidrug resistance protein MdtC
chr,NC_004631.1,827326,830448,-,-,-,T_RS03755,WP_001197813.1,1040,multidrug resistance protein MdtB
chr,NC_004631.1,830448,831689,-,-,-,T_RS03760,WP_000678826.1,413,multidrug efflux RND transporter subunit MdtA
chr,NC_004631.1,832130,833482,-,-,-,T_RS03765,WP_000469615.1,450,molecular chaperone
chr,NC_004631.1,833473,833562,-,-,-,T_RS23910,WP_071525000.1,29,heat-shock protein
chr,NC_004631.1,833616,834485,+,-,-,T_RS03770,WP_000494722.1,289,DNA-3-methyladenine glycosylase 2
chr,NC_004631.1,834453,837443,-,-,-,T_RS03775,WP_000042960.1,996,diguanylate cyclase/phosphodiesterase
chr,NC_004631.1,837774,838415,+,-,-,T_RS03780,WP_000132082.1,213,MULTISPECIES: uridine kinase
chr,NC_004631.1,838506,839087,+,-,-,T_RS03785,WP_001234783.1,193,deoxycytidine triphosphate deaminase
chr,NC_004631.1,839126,840982,+,-,-,T_RS03790,WP_001252274.1,618,outer membrane assembly protein AsmA
chr,NC_004631.1,841068,842648,-,-,-,T_RS03795,WP_000454718.1,526,TerC family protein
chr,NC_004631.1,843322,844461,+,-,-,T_RS03800,WP_000978074.1,379,polysaccharide export protein
chr,NC_004631.1,844467,844916,+,-,-,T_RS03805,WP_000482225.1,149,low molecular weight protein-tyrosine-phosphatase Wzb
chr,NC_004631.1,844913,847072,+,-,-,T_RS03810,WP_000137223.1,719,tyrosine-protein kinase wzc
chr,NC_004631.1,847159,848001,+,-,-,T_RS03815,WP_000205692.1,280,colanic acid biosynthesis glycosyltransferase WcaA
chr,NC_004631.1,848004,848492,+,-,-,T_RS03820,WP_000888724.1,162,colanic acid biosynthesis acetyltransferase WcaB
chr,NC_004631.1,848489,849706,+,-,-,T_RS03825,WP_001023824.1,405,colanic acid biosynthesis glycosyltransferase WcaC
chr,NC_004631.1,850907,851653,+,-,-,T_RS03835,WP_000480132.1,248,colanic acid biosynthesis glycosyltransferase WcaE
chr,NC_004631.1,851669,852223,+,-,-,T_RS03840,WP_001153597.1,184,colanic acid biosynthesis acetyltransferase WcaF
chr,NC_004631.1,852247,853368,+,-,-,T_RS03845,WP_000048162.1,373,"GDP-mannose 4,6-dehydratase"
chr,NC_004631.1,853371,854336,+,-,-,T_RS03850,WP_001041695.1,321,GDP-L-fucose synthase
chr,NC_004631.1,854339,854812,+,-,-,T_RS03855,WP_001688181.1,157,GDP-mannose mannosyl hydrolase
chr,NC_004631.1,854809,856032,+,-,-,T_RS03860,WP_000699650.1,407,colanic acid biosynthesis glycosyltransferase WcaI
chr,NC_004631.1,856029,857471,+,-,-,T_RS03865,WP_000605946.1,480,mannose-1-phosphate guanylyltransferase
chr,NC_004631.1,857582,858952,+,-,-,T_RS03870,WP_000164214.1,456,phosphomannomutase CpsG
chr,NC_004631.1,859006,860400,+,-,-,T_RS03875,WP_000183160.1,464,undecaprenyl-phosphate glucose phosphotransferase
chr,NC_004631.1,860502,861980,+,-,-,T_RS03880,WP_000058696.1,492,colanic acid exporter
chr,NC_004631.1,863277,864497,+,-,-,T_RS03890,WP_000868505.1,406,colanic acid biosynthesis glycosyltransferase WcaL
chr,NC_004631.1,864508,865911,+,-,-,T_RS03895,WP_001111852.1,467,colanic acid biosynthesis protein WcaM
chr,NC_004631.1,866089,866982,+,-,-,T_RS03900,WP_000981469.1,297,UTP--glucose-1-phosphate uridylyltransferase
chr,NC_004631.1,867359,868444,+,-,-,T_RS03905,WP_000697846.1,361,"dTDP-glucose 4,6-dehydratase"
chr,NC_004631.1,868444,869343,+,-,-,T_RS03910,WP_001023656.1,299,dTDP-4-dehydrorhamnose reductase
chr,NC_004631.1,869391,870269,+,-,-,T_RS03915,WP_000857536.1,292,glucose-1-phosphate thymidylyltransferase RfbA
chr,NC_004631.1,870270,870821,+,-,-,T_RS03920,WP_000973711.1,183,"dTDP-4-dehydrorhamnose 3,5-epimerase"
chr,NC_004631.1,870827,871801,+,-,-,T_RS03925,WP_000018220.1,324,"CDP-6-deoxy-delta-3,4-glucoseen reductase"
chr,NC_004631.1,871817,872590,+,-,-,T_RS03930,WP_000648783.1,257,glucose-1-phosphate cytidylyltransferase
chr,NC_004631.1,872595,873674,+,-,-,T_RS03935,WP_000565909.1,359,"CDP-glucose 4,6-dehydratase"
chr,NC_004631.1,873701,875014,+,-,-,T_RS03940,WP_000126347.1,437,LPS biosynthesis protein
chr,NC_004631.1,875049,875888,+,-,-,T_RS03945,WP_000697757.1,279,CDP-paratose synthase
chr,NC_004631.1,875885,876901,+,-,-,T_RS03950,WP_000770936.1,338,CDP-paratose 2-epimerase
chr,NC_004631.1,876972,878270,+,-,-,T_RS03955,WP_001228890.1,432,transporter
chr,NC_004631.1,878272,879273,+,-,-,T_RS03960,WP_010989202.1,333,glycosyltransferase
chr,NC_004631.1,879848,880909,+,-,-,T_RS03965,WP_001763397.1,353,glycosyltransferase family 1 protein
chr,NC_004631.1,880910,881854,+,-,-,T_RS03970,WP_000705149.1,314,O antigen biosynthesis rhamnosyltransferase RfbN
chr,NC_004631.1,881855,883294,+,-,-,T_RS03975,WP_000009019.1,479,mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
chr,NC_004631.1,883281,884714,+,-,-,T_RS03980,WP_001103638.1,477,phosphomannomutase CpsG
chr,NC_004631.1,884786,886216,+,-,-,T_RS03985,WP_000368710.1,476,undecaprenyl-phosphate galactose phosphotransferase WbaP
chr,NC_004631.1,886380,887786,+,-,-,T_RS03990,WP_000043528.1,468,NADP-dependent phosphogluconate dehydrogenase
chr,NC_004631.1,888023,889189,+,-,-,T_RS03995,WP_000704814.1,388,UDP-glucose 6-dehydrogenase
chr,NC_004631.1,889332,890315,+,-,-,T_RS04000,WP_000215243.1,327,LPS O-antigen chain length determinant protein WzzB
chr,NC_004631.1,890396,891007,-,-,-,T_RS04005,WP_000954855.1,203,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase
chr,NC_004631.1,891001,891777,-,-,-,T_RS04010,WP_000880125.1,258,MULTISPECIES: imidazole glycerol phosphate synthase cyclase subunit
chr,NC_004631.1,891759,892496,-,-,-,T_RS04015,WP_000586403.1,245,1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase
chr,NC_004631.1,892496,893086,-,-,-,T_RS04020,WP_001103591.1,196,imidazole glycerol phosphate synthase subunit HisH
chr,NC_004631.1,893086,894153,-,-,-,T_RS04025,WP_000080040.1,355,bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase
chr,NC_004631.1,894150,895229,-,-,-,T_RS04030,WP_000102709.1,359,histidinol-phosphate transaminase
chr,NC_004631.1,895226,896530,-,-,-,T_RS04035,WP_000009629.1,434,histidinol dehydrogenase
chr,NC_004631.1,896633,897532,-,-,-,T_RS04040,WP_000886604.1,299,ATP phosphoribosyltransferase
chr,NC_004631.1,897883,898707,+,-,-,T_RS04045,WP_000754712.1,274,SDR family oxidoreductase
chr,NC_004631.1,898753,899667,+,-,-,T_RS04050,WP_000803316.1,304,LysR family transcriptional regulator
chr,NC_004631.1,899947,901311,+,-,-,T_RS04055,WP_000178807.1,454,APC family permease
chr,NC_004631.1,901447,902877,-,-,-,T_RS04060,WP_000216700.1,476,exodeoxyribonuclease I
chr,NC_004631.1,905516,905785,+,-,-,T_RS23925,WP_071524991.1,89,hypothetical protein
chr,NC_004631.1,905865,905960,+,-,-,T_RS23930,WP_071524990.1,31,hypothetical protein
chr,NC_004631.1,906205,908481,+,-,-,T_RS04070,WP_000028230.1,758,thiosulfate reductase PhsA
chr,NC_004631.1,908496,909074,+,-,-,T_RS04075,WP_001016236.1,192,thiosulfate reductase electron transporter PhsB
chr,NC_004631.1,909071,909835,+,-,-,T_RS04080,WP_001092553.1,254,MULTISPECIES: thiosulfate reductase cytochrome B subunit
chr,NC_004631.1,909959,910912,+,-,-,T_RS04085,WP_000925040.1,317,serine-type D-Ala-D-Ala carboxypeptidase DacD
chr,NC_004631.1,910913,911131,+,-,-,T_RS04090,WP_001207575.1,72,penicillin-binding protein
chr,NC_004631.1,911282,911749,+,-,-,T_RS04095,WP_000384326.1,155,DNA gyrase inhibitor
chr,NC_004631.1,911868,912926,+,-,-,T_RS04100,WP_001200856.1,352,FUSC family protein
chr,NC_004631.1,913171,913506,+,-,-,T_RS04105,WP_000450405.1,111,MULTISPECIES: DUF496 family protein
chr,NC_004631.1,913540,914442,-,-,-,T_RS04110,WP_001201313.1,300,L-threonine kinase
chr,NC_004631.1,914500,915714,-,-,-,T_RS04115,WP_000120652.1,404,acetate/propionate family kinase
chr,NC_004631.1,915699,916151,-,-,-,T_RS04120,WP_000826280.1,150,propanediol utilization protein PduV
chr,NC_004631.1,916156,916506,-,-,-,T_RS04125,WP_000441103.1,116,MULTISPECIES: propanediol utilization protein PduU
chr,NC_004631.1,916506,917060,-,-,-,T_RS04130,WP_000075775.1,184,BMC domain-containing protein
chr,NC_004631.1,917063,918391,-,-,-,T_RS04135,WP_000058762.1,442,ferredoxin
chr,NC_004631.1,918415,919527,-,-,-,T_RS04140,WP_001091449.1,370,1-propanol dehydrogenase PduQ
chr,NC_004631.1,919539,920933,-,-,-,T_RS04145,WP_001097666.1,464,aldehyde dehydrogenase EutE
chr,NC_004631.1,920930,921940,-,-,-,T_RS04150,WP_001029486.1,336,"MULTISPECIES: cob(I)yrinic acid a,c-diamide adenosyltransferase"
chr,NC_004631.1,922228,922719,-,-,-,T_RS04160,WP_001012961.1,163,microcompartment protein PduM
chr,NC_004631.1,922716,923348,-,-,-,T_RS04165,WP_000356724.1,210,phosphate propanoyltransferase
chr,NC_004631.1,923348,923830,-,-,-,T_RS04170,WP_001284376.1,160,BMC domain-containing protein
chr,NC_004631.1,923834,924109,-,-,-,T_RS04175,WP_001057755.1,91,MULTISPECIES: propanediol utilization microcompartment protein PduA
chr,NC_004631.1,924129,924479,-,-,-,T_RS04180,WP_000377971.1,116,propanediol dehydratase reactivation protein
chr,NC_004631.1,924469,926301,-,-,-,T_RS04185,WP_001268875.1,610,propanediol dehydratase reactivase alpha subunit PduG
chr,NC_004631.1,926508,927029,-,-,pduE,T_RS04190,WP_001090601.1,173,propanediol dehydratase small subunit PduE
chr,NC_004631.1,927044,927718,-,-,pduD,T_RS04195,WP_000405054.1,224,propanediol dehydratase medium subunit PduD
chr,NC_004631.1,927729,929393,-,-,pduC,T_RS04200,WP_001256897.1,554,glycerol dehydratase large subunit
chr,NC_004631.1,929412,930224,-,-,-,T_RS04205,WP_000097500.1,270,propanediol utilization microcompartment protein PduB
chr,NC_004631.1,930221,930505,-,-,-,T_RS04210,WP_001183618.1,94,MULTISPECIES: propanediol utilization microcompartment protein PduA
chr,NC_004631.1,931030,931824,+,-,-,T_RS04215,WP_001000027.1,264,propanediol diffusion facilitator PduF
chr,NC_004631.1,932041,932955,+,-,-,T_RS04220,WP_000622328.1,304,regulatory protein PocR
chr,NC_004631.1,933576,934931,+,-,-,T_RS04225,WP_026005958.1,451,"cobyrinate a,c-diamide synthase"
chr,NC_004631.1,934928,935887,+,-,-,T_RS04230,WP_000153666.1,319,cobalamin biosynthesis protein
chr,NC_004631.1,935898,936377,+,-,cbiC,T_RS04235,WP_000558990.1,159,precorrin-8X methylmutase
chr,NC_004631.1,936377,937516,+,-,cbiD,T_RS04240,WP_001292925.1,379,cobalt-precorrin-5B (C(1))-methyltransferase
chr,NC_004631.1,937510,938115,+,-,-,T_RS04245,WP_000958833.1,201,cobalt-precorrin-7 (C(5))-methyltransferase
chr,NC_004631.1,938105,938683,+,-,-,T_RS04250,WP_000650991.1,192,cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating)
chr,NC_004631.1,938667,939440,+,-,-,T_RS04255,WP_000004870.1,257,cobalt-precorrin-4 C(11)-methyltransferase
chr,NC_004631.1,939421,940476,+,-,-,T_RS04260,WP_001098913.1,351,cobalt-precorrin 5A hydrolase
chr,NC_004631.1,940476,941201,+,-,-,T_RS04265,WP_000953643.1,241,cobalt-precorrin-3B C(17)-methyltransferase
chr,NC_004631.1,942056,942784,+,-,-,T_RS04275,WP_071524988.1,242,sirohydrochlorin cobaltochelatase
chr,NC_004631.1,942781,943494,+,-,-,T_RS04280,WP_001013551.1,237,cobalt-factor II C(20)-methyltransferase
chr,NC_004631.1,944229,944510,+,-,-,T_RS04290,WP_000753216.1,93,cobalt transporter CbiN
chr,NC_004631.1,944497,945174,+,-,-,T_RS04295,WP_000147138.1,225,cobalt transporter CbiQ
chr,NC_004631.1,945183,945998,+,-,-,T_RS04300,WP_000881535.1,271,cobalt import ATP-binding protein CbiO
chr,NC_004631.1,945995,947515,+,-,-,T_RS04305,WP_000189676.1,506,cobyric acid synthase CobQ
chr,NC_004631.1,947512,948057,+,-,-,T_RS04310,WP_000973185.1,181,bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase
chr,NC_004631.1,948054,948797,+,-,-,T_RS04315,WP_000039987.1,247,adenosylcobinamide-GDP ribazoletransferase
chr,NC_004631.1,948824,949894,+,-,-,T_RS04320,WP_001193966.1,356,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
chr,NC_004631.1,949972,950901,+,-,-,T_RS04325,WP_001252821.1,309,"L,D-transpeptidase"
chr,NC_004631.1,951362,952819,+,-,-,T_RS04340,WP_001760573.1,485,FMN/FAD transporter
chr,NC_004631.1,953533,953919,+,-,-,T_RS04355,WP_001682143.1,128,hypothetical protein
chr,NC_004631.1,953913,954239,+,-,-,T_RS04360,WP_000886449.1,108,DUF1493 family protein
chr,NC_004631.1,954228,954389,-,-,-,T_RS04365,WP_001634510.1,53,hypothetical protein
chr,NC_004631.1,954435,955889,+,-,-,T_RS04370,WP_000428186.1,484,AMP nucleosidase
chr,NC_004631.1,956006,956257,+,-,-,T_RS25350,WP_014341332.1,83,hypothetical protein
chr,NC_004631.1,956794,957657,+,-,-,T_RS04380,WP_001515479.1,287,MULTISPECIES: hypothetical protein
chr,NC_004631.1,957844,958059,+,-,-,T_RS04385,WP_000250489.1,71,MULTISPECIES: AlpA family transcriptional regulator
chr,NC_004631.1,958089,958400,+,-,-,T_RS04390,WP_000837630.1,103,MULTISPECIES: hypothetical protein
chr,NC_004631.1,958415,958801,+,-,-,T_RS04395,WP_015606140.1,128,MULTISPECIES: hypothetical protein
chr,NC_004631.1,958818,959105,+,-,-,T_RS04400,WP_001291071.1,95,MULTISPECIES: hypothetical protein
chr,NC_004631.1,959191,959484,+,-,-,T_RS04405,WP_000034418.1,97,MULTISPECIES: hypothetical protein
chr,NC_004631.1,959597,959992,+,-,-,T_RS04410,WP_001000809.1,131,MULTISPECIES: hypothetical protein
chr,NC_004631.1,960089,960382,-,-,-,T_RS04415,WP_000129503.1,97,MULTISPECIES: hypothetical protein
chr,NC_004631.1,961175,961819,+,-,-,T_RS04420,WP_001042532.1,214,hypothetical protein
chr,NC_004631.1,961895,963406,-,-,-,T_RS04425,WP_000964110.1,503,conjugal transfer protein
chr,NC_004631.1,965065,965574,+,-,-,T_RS04430,WP_000444413.1,169,MULTISPECIES: hypothetical protein
chr,NC_004631.1,965621,966136,+,-,-,T_RS04435,WP_000734387.1,171,hypothetical protein
chr,NC_004631.1,966220,966543,+,-,-,T_RS04440,WP_001280266.1,107,MULTISPECIES: hypothetical protein
chr,NC_004631.1,966843,968279,+,-,-,T_RS04445,WP_015606141.1,478,putative PilV-like protein
chr,NC_004631.1,968796,969110,+,-,-,T_RS04450,WP_001019842.1,104,hypothetical protein
chr,NC_004631.1,969126,970553,+,-,-,T_RS04455,WP_015606142.1,475,shufflon system plasmid conjugative transfer pilus tip adhesin PilV
chr,NC_004631.1,970921,973881,-,-,-,T_RS04460,WP_000766114.1,986,type III restriction endonuclease subunit R
chr,NC_004631.1,973891,975867,-,-,-,T_RS04465,WP_001038193.1,658,site-specific DNA-methyltransferase
chr,NC_004631.1,976062,977450,+,-,-,T_RS04470,WP_001096461.1,462,hypothetical protein
chr,NC_004631.1,977497,978771,-,-,-,T_RS04475,WP_000059632.1,424,DUF4102 domain-containing protein
chr,NC_004631.1,979751,980548,-,-,-,T_RS04495,WP_000598924.1,265,DgsA anti-repressor MtfA
chr,NC_004631.1,980809,981051,+,-,-,T_RS23940,WP_071525126.1,80,hypothetical protein
chr,NC_004631.1,981029,981190,+,-,-,T_RS04505,WP_000500833.1,53,hypothetical protein
chr,NC_004631.1,981317,981736,+,-,-,T_RS04510,WP_000394197.1,139,DNA polymerase V subunit UmuD
chr,NC_004631.1,981739,983007,+,-,-,T_RS04515,WP_000457648.1,422,translesion error-prone DNA polymerase V subunit UmuC
chr,NC_004631.1,983453,983665,+,-,-,T_RS04520,WP_000208507.1,70,cold-shock protein
chr,NC_004631.1,983676,983864,+,-,-,T_RS23945,WP_024131163.1,62,hypothetical protein
chr,NC_004631.1,984125,985309,-,-,-,T_RS04525,WP_001080666.1,394,outer membrane protein S1
chr,NC_004631.1,985321,985521,-,-,-,T_RS23950,WP_071525125.1,66,hypothetical protein
chr,NC_004631.1,985960,986271,+,-,-,T_RS04530,WP_000107435.1,103,hypothetical protein
chr,NC_004631.1,986351,987046,+,-,-,T_RS04535,WP_000377043.1,231,phosphohydrolase
chr,NC_004631.1,987120,988550,+,-,-,T_RS04540,WP_001157299.1,476,DNA cytosine methyltransferase
chr,NC_004631.1,988531,989001,+,-,-,T_RS04545,WP_000785981.1,156,very short patch repair endonuclease
chr,NC_004631.1,988990,989910,-,-,-,T_RS04550,WP_001212262.1,306,drug/metabolite exporter YedA
chr,NC_004631.1,991014,991259,+,-,-,T_RS04560,WP_001178602.1,81,DUF2158 domain-containing protein
chr,NC_004631.1,991424,993127,+,-,-,T_RS04565,WP_001119838.1,567,cellulose synthesis regulatory protein
chr,NC_004631.1,993106,993921,-,-,-,T_RS04570,WP_000948794.1,271,mannosyl-3-phosphoglycerate phosphatase-related protein
chr,NC_004631.1,994231,994458,-,-,-,T_RS04575,WP_000844798.1,75,MULTISPECIES: DUF2525 domain-containing protein
chr,NC_004631.1,994584,994781,+,-,-,T_RS04580,WP_000978758.1,65,MULTISPECIES: protein DsrB
chr,NC_004631.1,994820,995443,-,-,rcsA,T_RS04585,WP_000103972.1,207,helix-turn-helix transcriptional regulator
chr,NC_004631.1,995725,996519,-,-,-,T_RS04590,WP_000616875.1,264,flagellar type III secretion system protein FliR
chr,NC_004631.1,996528,996797,-,-,-,T_RS04595,WP_000187355.1,89,MULTISPECIES: flagellar biosynthetic protein FliQ
chr,NC_004631.1,996807,997544,-,-,-,T_RS04600,WP_001253411.1,245,MULTISPECIES: flagellar biosynthetic protein FliP
chr,NC_004631.1,997544,997921,-,-,-,T_RS04605,WP_000978276.1,125,flagellar protein FliO
chr,NC_004631.1,997921,998334,-,-,-,T_RS04610,WP_001282109.1,137,flagellar motor switch protein FliN
chr,NC_004631.1,998331,999335,-,-,-,T_RS04615,WP_000502815.1,334,flagellar motor switch protein FliM
chr,NC_004631.1,999340,999807,-,-,fliL,T_RS04620,WP_000132172.1,155,flagellar basal body-associated protein FliL
chr,NC_004631.1,999912,1001141,-,-,-,T_RS04625,WP_000631663.1,409,flagellar hook length control protein FliK
chr,NC_004631.1,1001138,1001581,-,-,fliJ,T_RS04630,WP_000046981.1,147,flagellar protein FliJ
chr,NC_004631.1,1001603,1002973,-,-,fliI,T_RS04635,WP_000213259.1,456,flagellum-specific ATP synthase
chr,NC_004631.1,1002973,1003680,-,-,-,T_RS04640,WP_000064158.1,235,flagellar assembly protein FliH
chr,NC_004631.1,1003673,1004668,-,-,-,T_RS04645,WP_000067735.1,331,flagellar motor switch protein FliG
chr,NC_004631.1,1004661,1006343,-,-,-,T_RS04650,WP_001276827.1,560,flagellar basal body M-ring protein FliF
chr,NC_004631.1,1006560,1006874,+,-,-,T_RS04655,WP_000719033.1,104,flagellar hook-basal body complex protein FliE
chr,NC_004631.1,1006994,1007380,-,-,-,T_RS04660,WP_077905068.1,128,hypothetical protein
chr,NC_004631.1,1007645,1007878,-,-,-,T_RS04665,WP_000790504.1,77,MULTISPECIES: SirA-like protein
chr,NC_004631.1,1007875,1009140,-,-,-,T_RS04670,WP_000580677.1,421,YeeE/YedE family protein
chr,NC_004631.1,1009329,1009742,+,-,-,T_RS04675,WP_000754694.1,137,MULTISPECIES: lipoprotein
chr,NC_004631.1,1009782,1011266,-,-,-,T_RS04680,WP_000795470.1,494,alpha-amylase
chr,NC_004631.1,1011338,1011706,-,-,-,T_RS04685,WP_000204899.1,122,MULTISPECIES: flagellar protein FliT
chr,NC_004631.1,1011706,1012113,-,-,-,T_RS04690,WP_000287765.1,135,flagella export chaperone FliS
chr,NC_004631.1,1012128,1013531,-,-,-,T_RS04695,WP_000146805.1,467,flagellar filament capping protein FliD
chr,NC_004631.1,1013788,1015308,+,-,-,T_RS04700,WP_000079784.1,506,FliC/FljB family flagellin
chr,NC_004631.1,1016788,1017507,+,-,fliA,T_RS04710,WP_001087453.1,239,MULTISPECIES: RNA polymerase sigma factor FliA
